user_id,event_id,rating,interaction_type,timestamp
1920,24,2.6,view,2024-09-17
1920,86,3.7,wishlist,2024-07-09
1920,2,4.3,purchase,2024-03-24
1920,54,1.9,wishlist,2024-08-13
1920,34,4.9,view,2024-08-14
1920,88,4.5,view,2024-05-28
1920,85,3.7,purchase,2024-10-30
1920,89,4.0,wishlist,2024-09-23
1921,71,4.1,view,2024-06-17
1921,62,4.9,view,2024-03-26
1921,85,2.6,wishlist,2024-07-06
1921,70,4.7,wishlist,2024-01-30
1921,59,4.1,view,2024-10-24
1921,75,4.8,wishlist,2024-04-28
1921,39,1.2,purchase,2024-07-16
1921,51,4.8,wishlist,2024-07-16
1921,47,5.0,wishlist,2024-10-27
1921,58,4.3,wishlist,2024-04-08
1921,55,4.4,purchase,2024-03-09
1921,89,2.5,view,2024-12-20
1921,63,3.7,view,2024-05-06
1921,82,3.4,view,2024-07-22
1921,5,1.0,view,2024-01-16
1921,54,3.8,view,2024-06-06
1921,66,4.1,purchase,2024-11-23
1921,65,4.3,purchase,2024-06-17
1921,52,3.9,view,2024-06-07
1921,57,4.3,view,2024-11-12
1921,17,1.3,wishlist,2024-03-26
1921,60,4.8,view,2024-01-29
1921,46,3.8,purchase,2024-12-13
1921,36,1.0,purchase,2024-02-10
1921,33,2.2,purchase,2024-03-03
1921,68,4.3,purchase,2024-11-18
1921,32,3.1,wishlist,2024-02-12
1921,4,2.6,view,2024-06-14
1921,72,4.6,purchase,2024-08-14
1921,74,4.6,view,2024-06-28
1921,53,4.8,wishlist,2024-03-05
1922,26,3.2,purchase,2024-11-15
1922,99,2.3,purchase,2024-06-08
1922,91,2.4,view,2024-08-03
1922,48,1.4,purchase,2024-05-20
1922,74,4.7,wishlist,2024-03-07
1922,72,3.9,view,2024-11-10
1922,63,3.9,wishlist,2024-10-15
1922,75,4.5,view,2024-12-13
1922,64,4.4,view,2024-03-14
1922,66,4.7,wishlist,2024-07-29
1922,68,3.6,purchase,2024-01-28
1923,60,4.2,purchase,2024-10-01
1923,96,1.9,view,2024-09-12
1923,22,3.7,view,2024-01-15
1923,19,3.8,purchase,2024-02-19
1923,76,4.8,view,2024-09-28
1923,61,2.8,purchase,2024-05-03
1923,29,4.2,purchase,2024-04-11
1923,63,2.9,view,2024-07-07
1923,27,3.7,purchase,2024-06-08
1923,58,3.6,view,2024-04-13
1924,87,3.5,purchase,2024-05-11
1924,84,4.5,view,2024-02-18
1924,24,3.6,view,2024-05-13
1924,83,4.7,view,2024-08-29
1924,49,1.6,wishlist,2024-08-22
1924,6,1.1,view,2024-07-26
1924,69,1.1,purchase,2024-03-05
1924,19,3.9,purchase,2024-01-05
1924,94,1.1,view,2024-12-02
1924,54,1.4,wishlist,2024-12-07
1924,28,4.3,wishlist,2024-09-23
1924,29,4.0,view,2024-06-08
1924,18,4.2,purchase,2024-04-18
1924,17,4.5,purchase,2024-03-09
1924,81,4.4,view,2024-05-29
1924,78,5.0,view,2024-06-16
1924,82,4.5,view,2024-01-31
1924,95,2.8,purchase,2024-04-14
1925,84,1.9,view,2024-01-11
1925,15,1.2,purchase,2024-08-16
1925,98,4.4,purchase,2024-09-24
1925,55,3.7,purchase,2024-03-12
1925,31,1.5,view,2024-10-30
1925,46,4.3,view,2024-12-03
1925,101,3.7,view,2024-09-16
1925,81,1.4,purchase,2024-02-02
1925,53,4.9,view,2024-07-20
1925,87,2.0,purchase,2024-07-13
1925,96,3.6,purchase,2024-09-11
1925,91,3.7,view,2024-01-12
1925,10,1.5,view,2024-08-01
1925,56,3.7,purchase,2024-06-06
1925,51,4.5,purchase,2024-02-22
1925,59,4.2,view,2024-05-24
1925,61,2.2,view,2024-10-14
1925,54,5.0,purchase,2024-11-17
1925,99,4.0,wishlist,2024-01-12
1925,102,4.4,wishlist,2024-12-09
1925,57,4.6,view,2024-11-13
1925,97,3.5,view,2024-01-05
1925,104,3.8,view,2024-05-11
1925,58,4.3,view,2024-07-30
1925,67,1.2,purchase,2024-11-25
1925,49,4.6,wishlist,2024-09-14
1925,48,4.2,purchase,2024-09-05
1925,95,3.9,purchase,2024-01-01
1925,3,1.4,view,2024-11-22
1925,103,4.7,purchase,2024-12-09
1926,62,3.8,purchase,2024-03-22
1926,90,3.7,view,2024-09-26
1926,89,3.8,view,2024-04-07
1926,19,2.8,view,2024-05-16
1926,81,3.8,purchase,2024-12-05
1926,85,4.7,purchase,2024-11-15
1926,64,4.2,view,2024-06-08
1926,84,3.7,purchase,2024-08-27
1926,70,4.7,view,2024-12-03
1926,78,4.8,purchase,2024-11-16
1926,75,4.5,wishlist,2024-11-01
1926,65,4.0,purchase,2024-05-08
1926,76,4.3,view,2024-05-25
1926,83,3.8,view,2024-05-03
1926,63,4.8,wishlist,2024-06-30
1926,61,4.8,purchase,2024-01-02
1926,68,4.2,view,2024-04-16
1926,77,3.6,view,2024-11-27
1926,79,4.4,purchase,2024-12-28
1926,60,1.6,wishlist,2024-12-21
1926,36,1.3,purchase,2024-05-27
1926,72,4.3,view,2024-08-18
1926,37,2.2,wishlist,2024-12-13
1926,71,4.1,purchase,2024-04-13
1926,33,3.1,wishlist,2024-12-05
1926,7,3.4,purchase,2024-07-28
1926,59,3.5,view,2024-02-03
1926,38,3.4,purchase,2024-06-09
1926,88,4.5,view,2024-07-28
1926,73,3.6,wishlist,2024-12-21
1926,82,4.0,wishlist,2024-07-05
1926,16,1.1,view,2024-07-10
1926,80,4.2,wishlist,2024-12-29
1926,67,4.6,purchase,2024-05-16
1926,86,4.1,wishlist,2024-04-04
1926,87,4.9,purchase,2024-10-24
1926,3,2.2,wishlist,2024-10-30
1926,41,1.1,purchase,2024-02-19
1926,74,3.9,wishlist,2024-02-26
1926,51,2.8,purchase,2024-02-02
1927,84,4.7,wishlist,2024-04-11
1927,83,4.9,purchase,2024-11-09
1927,45,1.9,purchase,2024-04-27
1927,63,1.2,purchase,2024-09-28
1927,70,2.8,view,2024-07-08
1927,91,3.0,purchase,2024-07-22
1927,81,4.8,purchase,2024-07-20
1927,85,4.3,view,2024-11-13
1927,76,3.8,purchase,2024-08-04
1927,88,4.7,purchase,2024-04-13
1927,90,4.9,purchase,2024-02-05
1927,5,2.6,view,2024-04-14
1927,79,4.7,purchase,2024-04-16
1927,12,2.6,purchase,2024-05-20
1927,73,2.9,wishlist,2024-10-19
1927,102,1.9,purchase,2024-04-21
1927,89,4.4,view,2024-09-14
1927,30,2.1,purchase,2024-11-25
1927,77,5.0,purchase,2024-02-14
1927,80,4.1,wishlist,2024-10-15
1927,87,3.7,wishlist,2024-12-08
1927,78,3.6,view,2024-11-03
1927,86,3.9,view,2024-12-23
1927,82,4.3,view,2024-09-22
1927,38,2.7,view,2024-11-22
1927,33,1.7,view,2024-11-05
1928,88,4.0,view,2024-03-13
1928,103,1.9,view,2024-11-30
1928,28,1.8,purchase,2024-10-06
1928,83,4.3,purchase,2024-02-15
1928,76,3.6,purchase,2024-07-02
1928,77,4.7,purchase,2024-08-25
1928,85,5.0,purchase,2024-12-08
1928,95,3.1,view,2024-01-03
1928,80,4.8,purchase,2024-03-09
1928,104,3.4,purchase,2024-04-14
1928,78,3.6,view,2024-04-01
1928,86,4.7,wishlist,2024-05-10
1928,89,4.1,view,2024-02-11
1928,81,4.8,purchase,2024-08-22
1928,79,3.6,view,2024-04-22
1928,73,2.1,view,2024-10-16
1928,43,1.0,wishlist,2024-06-08
1928,99,2.9,view,2024-05-27
1928,71,1.5,purchase,2024-01-14
1928,87,4.8,purchase,2024-08-23
1928,57,2.8,purchase,2024-11-01
1928,90,4.3,view,2024-01-10
1928,84,4.0,view,2024-02-18
1928,82,4.5,purchase,2024-06-13
1929,101,4.2,wishlist,2024-09-20
1929,10,4.2,view,2024-03-06
1929,102,4.9,wishlist,2024-06-28
1929,1,4.2,view,2024-12-10
1929,59,3.6,purchase,2024-01-17
1929,8,4.5,view,2024-01-30
1929,31,3.1,view,2024-09-14
1929,17,1.0,purchase,2024-05-26
1929,41,1.5,view,2024-11-06
1929,13,3.8,wishlist,2024-02-17
1929,26,2.5,purchase,2024-08-21
1929,27,2.1,purchase,2024-09-10
1929,87,1.3,wishlist,2024-08-08
1929,52,3.6,view,2024-03-01
1929,9,3.6,purchase,2024-07-17
1929,5,3.9,purchase,2024-02-01
1929,94,4.4,view,2024-08-27
1929,97,4.5,view,2024-10-05
1929,7,3.5,purchase,2024-09-08
1929,56,4.4,purchase,2024-04-28
1929,72,1.4,view,2024-12-20
1929,91,3.7,view,2024-03-20
1929,50,4.3,view,2024-02-22
1929,105,4.4,wishlist,2024-11-06
1929,11,4.1,purchase,2024-04-16
1929,3,4.4,view,2024-07-15
1929,53,4.4,purchase,2024-11-19
1929,75,1.1,view,2024-12-15
1929,18,1.7,wishlist,2024-08-19
1929,71,2.0,view,2024-11-05
1929,19,2.9,purchase,2024-12-22
1929,12,4.8,purchase,2024-08-30
1929,51,3.5,purchase,2024-12-11
1929,99,4.2,view,2024-03-28
1930,85,1.2,view,2024-08-24
1930,81,2.6,purchase,2024-12-29
1930,44,3.7,view,2024-07-29
1930,97,3.2,purchase,2024-07-03
1930,80,2.1,purchase,2024-08-14
1930,29,1.9,purchase,2024-10-19
1930,37,3.8,purchase,2024-03-06
1930,41,4.1,purchase,2024-06-11
1930,69,5.0,wishlist,2024-01-13
1930,90,3.5,view,2024-05-13
1930,61,4.9,view,2024-01-13
1930,68,4.6,view,2024-01-06
1930,73,4.8,view,2024-11-13
1930,25,1.4,view,2024-01-09
1930,64,4.4,purchase,2024-01-20
1930,34,3.6,purchase,2024-01-02
1930,47,3.9,view,2024-03-22
1930,72,3.7,purchase,2024-09-07
1930,74,3.7,view,2024-10-10
1930,52,4.4,view,2024-12-04
1930,60,3.7,wishlist,2024-08-03
1930,84,3.5,view,2024-05-25
1930,71,3.5,wishlist,2024-04-22
1930,31,3.8,wishlist,2024-05-25
1930,56,4.9,view,2024-06-14
1930,33,4.6,wishlist,2024-06-20
1930,30,3.5,purchase,2024-08-13
1930,48,3.6,purchase,2024-03-14
1930,5,2.5,view,2024-04-11
1930,75,3.5,view,2024-04-04
1930,32,4.0,view,2024-02-21
1930,65,5.0,view,2024-04-06
1930,16,1.9,view,2024-05-31
1930,43,4.0,purchase,2024-10-07
1930,51,4.1,wishlist,2024-03-23
1930,42,3.8,view,2024-07-04
1930,8,1.5,view,2024-12-07
1931,91,1.7,purchase,2024-11-06
1931,42,4.1,purchase,2024-03-26
1931,43,5.0,wishlist,2024-11-26
1931,6,3.4,view,2024-08-04
1931,16,4.3,purchase,2024-03-12
1931,36,4.9,view,2024-05-19
1931,33,4.4,wishlist,2024-12-26
1931,19,4.0,purchase,2024-07-09
1931,97,1.5,purchase,2024-07-13
1931,67,3.3,view,2024-08-03
1931,27,3.6,wishlist,2024-12-21
1932,4,3.5,view,2024-05-08
1932,65,3.8,view,2024-12-22
1932,72,3.8,wishlist,2024-05-14
1932,66,4.3,view,2024-08-23
1932,69,3.9,view,2024-03-20
1932,68,4.8,wishlist,2024-08-06
1932,70,4.7,purchase,2024-04-12
1932,75,4.8,purchase,2024-06-09
1932,26,2.5,view,2024-12-23
1932,61,4.7,view,2024-07-18
1932,12,3.3,purchase,2024-06-13
1932,62,5.0,purchase,2024-08-04
1932,63,4.1,purchase,2024-02-08
1932,41,2.8,wishlist,2024-02-25
1932,73,4.7,wishlist,2024-10-26
1932,53,1.4,wishlist,2024-05-25
1933,69,4.1,purchase,2024-12-16
1933,52,4.9,view,2024-10-03
1933,59,3.9,view,2024-04-30
1933,70,4.2,wishlist,2024-06-13
1933,75,4.8,wishlist,2024-04-01
1933,43,1.6,view,2024-12-24
1933,98,4.9,wishlist,2024-06-16
1933,5,3.4,purchase,2024-05-28
1933,53,3.5,view,2024-06-30
1933,57,3.9,purchase,2024-02-18
1933,95,4.1,purchase,2024-10-28
1933,50,3.9,view,2024-03-28
1933,37,2.0,view,2024-01-23
1933,12,1.1,wishlist,2024-07-27
1933,6,2.9,purchase,2024-09-14
1933,96,4.0,purchase,2024-04-01
1933,84,2.2,purchase,2024-12-17
1933,63,4.1,view,2024-10-19
1933,7,3.4,purchase,2024-06-06
1933,101,4.2,purchase,2024-01-29
1933,72,4.0,view,2024-05-27
1933,64,4.7,purchase,2024-03-01
1934,83,5.0,view,2024-06-01
1934,97,4.7,wishlist,2024-05-21
1934,88,3.9,purchase,2024-11-08
1934,43,1.2,purchase,2024-07-24
1934,79,4.5,view,2024-04-14
1934,81,4.0,view,2024-12-26
1934,94,4.9,purchase,2024-06-30
1934,61,1.9,purchase,2024-04-06
1934,105,3.9,view,2024-06-14
1934,37,1.3,purchase,2024-02-02
1935,93,1.9,view,2024-12-04
1935,28,4.6,purchase,2024-10-29
1935,24,3.6,view,2024-06-13
1935,18,4.9,wishlist,2024-01-25
1935,27,3.6,purchase,2024-08-07
1935,19,4.9,wishlist,2024-06-07
1935,97,3.5,wishlist,2024-08-27
1935,82,3.0,purchase,2024-11-14
1935,29,4.1,view,2024-11-06
1935,17,3.8,purchase,2024-04-30
1935,94,1.0,view,2024-02-16
1935,53,1.2,purchase,2024-08-31
1935,23,3.7,purchase,2024-09-28
1935,21,5.0,view,2024-07-05
1935,47,3.0,view,2024-12-09
1935,84,2.1,purchase,2024-11-26
1935,25,4.3,view,2024-11-18
1935,80,2.9,wishlist,2024-10-10
1935,22,3.6,wishlist,2024-09-09
1935,55,3.0,view,2024-01-18
1935,70,2.1,view,2024-03-09
1935,26,5.0,purchase,2024-09-08
1935,13,1.9,view,2024-11-22
1935,20,3.6,purchase,2024-12-21
1935,16,4.0,purchase,2024-09-27
1935,30,4.2,purchase,2024-04-28
1935,86,1.4,purchase,2024-03-18
1936,72,3.8,purchase,2024-07-15
1936,97,2.3,view,2024-03-26
1936,25,2.0,purchase,2024-12-28
1936,73,3.8,view,2024-11-24
1936,41,2.3,wishlist,2024-11-07
1936,49,1.1,purchase,2024-11-02
1936,75,3.6,view,2024-04-16
1936,14,3.0,wishlist,2024-05-01
1936,63,4.8,purchase,2024-01-06
1936,26,1.7,purchase,2024-05-26
1936,71,4.3,wishlist,2024-02-23
1936,70,4.8,view,2024-06-26
1936,68,5.0,purchase,2024-12-23
1936,78,1.9,purchase,2024-10-18
1936,17,3.2,purchase,2024-12-29
1936,64,4.0,purchase,2024-12-22
1936,66,3.7,view,2024-04-04
1936,42,1.4,view,2024-02-07
1936,86,1.5,view,2024-08-26
1936,102,3.0,view,2024-05-13
1936,65,4.3,view,2024-11-02
1936,67,3.8,purchase,2024-02-25
1936,69,3.7,view,2024-04-07
1936,61,4.5,purchase,2024-05-07
1936,74,4.9,view,2024-07-24
1936,62,3.7,purchase,2024-07-05
1936,30,2.7,purchase,2024-01-23
1937,9,4.3,view,2024-01-28
1937,87,2.6,view,2024-02-13
1937,28,4.8,view,2024-03-14
1937,63,2.6,view,2024-05-25
1937,15,3.6,purchase,2024-05-27
1937,70,2.7,view,2024-06-30
1937,47,1.7,purchase,2024-05-03
1937,48,1.4,view,2024-01-02
1937,104,4.7,view,2024-11-13
1937,105,4.2,purchase,2024-03-08
1937,7,3.6,view,2024-10-17
1937,30,4.5,purchase,2024-07-21
1937,57,3.1,purchase,2024-04-03
1937,5,4.6,view,2024-11-02
1937,13,4.3,view,2024-06-13
1937,22,4.1,purchase,2024-09-15
1937,69,2.8,purchase,2024-03-08
1937,97,4.3,purchase,2024-01-21
1937,12,3.8,purchase,2024-04-17
1937,2,3.9,purchase,2024-07-30
1937,91,4.1,purchase,2024-03-11
1937,80,1.6,wishlist,2024-06-16
1937,85,3.5,purchase,2024-07-02
1937,1,3.8,view,2024-10-23
1937,17,3.8,purchase,2024-02-27
1937,93,3.6,wishlist,2024-09-06
1937,23,4.4,purchase,2024-05-07
1938,53,4.4,purchase,2024-07-13
1938,86,1.7,view,2024-10-01
1938,60,3.9,purchase,2024-02-14
1938,46,3.9,purchase,2024-12-17
1938,95,2.9,view,2024-09-25
1938,100,1.5,view,2024-05-24
1938,72,2.3,purchase,2024-07-01
1938,54,4.3,view,2024-07-04
1938,47,3.9,purchase,2024-05-24
1938,50,4.0,view,2024-07-12
1938,59,4.1,purchase,2024-07-13
1938,78,1.4,view,2024-06-11
1938,55,3.6,view,2024-02-21
1938,58,4.8,wishlist,2024-11-08
1939,12,1.3,view,2024-08-20
1939,66,4.9,wishlist,2024-01-19
1939,69,3.7,purchase,2024-10-08
1939,58,3.6,wishlist,2024-10-28
1939,64,3.9,purchase,2024-09-13
1939,60,4.8,wishlist,2024-05-22
1939,3,1.4,purchase,2024-04-03
1939,35,1.3,wishlist,2024-02-09
1939,63,4.3,purchase,2024-03-20
1939,55,4.4,view,2024-02-22
1939,71,4.0,purchase,2024-12-21
1939,50,4.5,purchase,2024-01-13
1939,39,2.6,wishlist,2024-10-11
1939,104,3.5,purchase,2024-01-09
1939,48,3.9,purchase,2024-07-16
1939,84,2.8,wishlist,2024-05-22
1939,61,4.0,wishlist,2024-01-15
1939,67,3.8,view,2024-08-31
1939,81,2.8,purchase,2024-05-03
1939,72,3.9,wishlist,2024-08-10
1939,53,3.5,view,2024-03-08
1939,1,1.9,purchase,2024-08-12
1939,75,3.9,view,2024-05-15
1939,24,1.9,purchase,2024-10-18
1939,76,3.1,view,2024-07-20
1939,29,1.1,view,2024-09-28
1939,56,4.1,wishlist,2024-11-28
1939,74,3.9,purchase,2024-12-14
1939,68,4.7,view,2024-03-14
1939,73,4.4,view,2024-03-21
1939,54,4.4,purchase,2024-11-06
1939,47,4.4,view,2024-12-14
1939,62,4.7,view,2024-06-10
1939,70,4.4,view,2024-03-09
1939,65,3.7,wishlist,2024-04-23
1939,52,3.7,view,2024-05-09
1939,57,3.7,purchase,2024-12-19
1939,8,3.1,view,2024-07-16
1939,49,3.8,purchase,2024-10-24
1939,51,4.8,wishlist,2024-04-21
1940,83,2.5,wishlist,2024-04-22
1940,24,4.0,purchase,2024-03-17
1940,71,3.2,view,2024-07-20
1940,95,3.7,purchase,2024-07-09
1940,99,4.6,purchase,2024-04-12
1940,38,2.2,view,2024-03-31
1940,98,3.8,view,2024-06-25
1940,22,4.5,purchase,2024-04-17
1940,30,4.3,wishlist,2024-11-14
1940,91,4.9,purchase,2024-03-01
1940,21,4.3,view,2024-05-22
1940,47,2.7,purchase,2024-10-18
1940,93,5.0,purchase,2024-06-13
1940,46,2.5,purchase,2024-01-31
1940,104,4.0,purchase,2024-11-24
1941,38,3.5,wishlist,2024-10-15
1941,42,4.1,purchase,2024-06-13
1941,66,3.5,purchase,2024-08-14
1941,75,5.0,wishlist,2024-06-05
1941,91,2.7,purchase,2024-05-15
1941,86,2.2,view,2024-02-09
1941,44,4.7,view,2024-08-08
1941,31,4.2,view,2024-02-03
1941,73,4.3,wishlist,2024-12-16
1941,74,3.7,purchase,2024-09-30
1941,18,2.5,view,2024-05-02
1941,96,1.1,purchase,2024-02-27
1941,68,4.0,purchase,2024-09-20
1941,64,3.5,purchase,2024-10-20
1941,36,3.7,purchase,2024-11-24
1941,63,5.0,view,2024-02-09
1941,61,3.9,purchase,2024-09-11
1941,43,3.8,wishlist,2024-07-23
1941,97,3.4,purchase,2024-11-03
1941,45,4.9,view,2024-02-20
1941,40,4.0,view,2024-05-23
1941,72,3.8,wishlist,2024-08-20
1941,67,3.8,purchase,2024-07-06
1941,70,4.6,purchase,2024-02-23
1941,20,3.1,purchase,2024-09-23
1941,102,1.1,purchase,2024-07-17
1941,37,3.7,view,2024-12-28
1941,11,1.4,view,2024-09-15
1941,71,3.7,view,2024-01-19
1941,35,4.2,purchase,2024-06-10
1941,59,1.9,purchase,2024-07-12
1941,41,4.0,purchase,2024-01-14
1941,65,4.1,wishlist,2024-11-30
1941,39,3.8,view,2024-01-24
1941,2,3.4,purchase,2024-08-25
1941,69,3.7,purchase,2024-07-24
1941,84,2.2,wishlist,2024-04-10
1941,24,1.5,view,2024-07-20
1941,33,4.9,view,2024-11-13
1941,34,4.1,view,2024-11-05
1942,45,4.0,view,2024-05-23
1942,27,3.1,view,2024-02-16
1942,56,4.4,purchase,2024-08-15
1942,21,2.9,view,2024-07-20
1942,49,4.0,view,2024-11-12
1942,36,4.2,purchase,2024-01-03
1942,11,3.0,view,2024-11-23
1942,58,4.4,purchase,2024-05-20
1942,69,2.7,wishlist,2024-10-08
1942,39,4.0,purchase,2024-10-15
1942,4,3.3,view,2024-10-19
1942,97,4.1,wishlist,2024-07-11
1942,37,4.5,purchase,2024-06-19
1942,54,4.4,purchase,2024-03-25
1942,12,1.5,purchase,2024-11-27
1942,60,5.0,purchase,2024-08-08
1942,30,2.3,wishlist,2024-03-12
1942,46,4.1,purchase,2024-11-27
1942,44,3.9,wishlist,2024-11-17
1942,77,1.5,wishlist,2024-08-30
1942,34,4.4,purchase,2024-07-01
1942,53,4.2,purchase,2024-12-19
1942,40,4.9,purchase,2024-03-13
1942,55,4.9,view,2024-08-23
1943,15,4.9,purchase,2024-05-02
1943,54,2.4,purchase,2024-03-29
1943,80,4.8,view,2024-10-03
1943,2,4.4,purchase,2024-11-17
1943,79,4.8,wishlist,2024-03-21
1943,9,4.7,wishlist,2024-09-27
1943,4,4.3,purchase,2024-08-23
1943,82,3.8,view,2024-02-22
1943,87,3.9,view,2024-10-10
1943,68,4.9,view,2024-03-22
1943,29,2.7,wishlist,2024-05-16
1943,10,4.4,wishlist,2024-10-14
1943,38,2.2,purchase,2024-01-12
1943,14,4.4,view,2024-11-25
1943,60,3.3,wishlist,2024-05-26
1943,76,3.7,view,2024-01-26
1943,57,3.1,wishlist,2024-03-29
1943,24,2.2,view,2024-01-11
1943,1,4.5,purchase,2024-08-11
1943,8,3.7,view,2024-01-06
1943,25,2.5,wishlist,2024-02-18
1943,75,4.5,view,2024-04-24
1943,3,4.7,view,2024-04-09
1943,63,3.8,view,2024-11-05
1943,81,4.2,purchase,2024-08-29
1943,100,3.1,purchase,2024-12-30
1943,62,4.8,view,2024-03-25
1943,97,3.4,view,2024-02-12
1943,11,4.3,purchase,2024-01-31
1944,104,3.8,purchase,2024-11-28
1944,95,4.9,purchase,2024-11-06
1944,93,4.4,view,2024-06-18
1944,102,4.4,view,2024-08-12
1944,14,2.3,purchase,2024-05-11
1944,92,3.6,view,2024-05-09
1944,30,1.1,wishlist,2024-07-16
1944,94,4.3,purchase,2024-12-04
1944,101,3.6,purchase,2024-09-29
1944,9,1.5,wishlist,2024-08-25
1944,100,3.9,purchase,2024-07-23
1944,99,3.7,purchase,2024-05-17
1944,97,5.0,view,2024-01-23
1944,16,1.6,view,2024-03-08
1944,105,3.6,purchase,2024-06-18
1944,39,2.5,purchase,2024-08-27
1944,85,1.6,wishlist,2024-02-05
1944,91,4.3,view,2024-12-23
1945,52,1.6,view,2024-09-09
1945,38,5.0,purchase,2024-09-14
1945,24,2.6,purchase,2024-02-08
1945,35,4.4,purchase,2024-02-25
1945,36,4.5,purchase,2024-07-11
1945,44,3.8,wishlist,2024-02-21
1945,101,1.6,purchase,2024-06-22
1945,34,4.9,view,2024-08-23
1945,43,3.9,purchase,2024-09-14
1945,55,1.9,view,2024-06-22
1945,89,2.0,purchase,2024-08-27
1945,31,4.8,wishlist,2024-03-28
1945,86,1.7,wishlist,2024-01-04
1945,53,2.1,purchase,2024-05-03
1945,100,1.1,wishlist,2024-01-02
1945,37,4.4,purchase,2024-09-01
1945,42,3.8,wishlist,2024-03-23
1945,39,3.8,view,2024-11-23
1945,60,2.3,wishlist,2024-07-20
1945,99,1.0,purchase,2024-11-10
1945,32,3.9,purchase,2024-06-25
1945,33,3.8,wishlist,2024-10-16
1945,41,4.0,purchase,2024-10-29
1945,45,4.8,purchase,2024-01-30
1945,21,2.5,view,2024-12-09
1945,40,3.9,purchase,2024-04-30
1946,68,3.4,purchase,2024-01-05
1946,12,4.0,wishlist,2024-04-18
1946,1,4.4,view,2024-11-29
1946,58,2.6,view,2024-03-04
1946,6,4.8,purchase,2024-04-30
1946,14,4.0,wishlist,2024-10-05
1946,3,4.5,wishlist,2024-09-23
1946,104,2.6,view,2024-03-23
1946,5,4.6,purchase,2024-09-26
1946,25,1.1,view,2024-04-10
1946,78,1.8,purchase,2024-02-21
1946,11,4.3,purchase,2024-05-22
1946,17,1.1,view,2024-08-03
1946,97,3.1,view,2024-09-27
1946,10,3.9,wishlist,2024-02-10
1946,13,5.0,purchase,2024-09-26
1946,8,4.9,wishlist,2024-08-17
1946,31,1.9,purchase,2024-01-09
1946,18,2.6,purchase,2024-11-06
1946,44,3.4,wishlist,2024-01-20
1946,9,4.3,purchase,2024-05-03
1946,83,1.7,wishlist,2024-10-02
1946,2,3.7,purchase,2024-06-07
1946,7,3.9,view,2024-11-11
1946,15,4.6,view,2024-02-26
1946,47,2.9,purchase,2024-09-15
1946,4,4.3,view,2024-07-30
1947,67,2.1,wishlist,2024-12-23
1947,12,4.4,wishlist,2024-09-25
1947,41,3.8,purchase,2024-05-21
1947,11,4.1,view,2024-08-02
1947,92,4.6,wishlist,2024-06-16
1947,101,4.2,wishlist,2024-11-28
1947,13,4.2,purchase,2024-06-29
1947,78,2.2,purchase,2024-05-18
1947,68,1.8,view,2024-08-10
1947,64,2.7,wishlist,2024-05-16
1947,89,2.3,wishlist,2024-10-15
1947,6,4.3,purchase,2024-06-10
1947,103,4.2,wishlist,2024-05-13
1947,104,4.2,view,2024-10-24
1947,19,2.4,purchase,2024-06-07
1947,31,4.3,wishlist,2024-10-07
1947,93,4.9,view,2024-10-28
1947,9,3.8,view,2024-08-04
1947,97,3.8,view,2024-06-12
1947,3,4.3,view,2024-10-28
1947,7,4.1,view,2024-11-15
1947,85,1.9,view,2024-02-24
1947,34,4.4,wishlist,2024-02-15
1947,43,4.5,purchase,2024-02-22
1947,94,4.8,wishlist,2024-07-25
1947,4,3.7,wishlist,2024-08-22
1947,87,1.3,view,2024-04-25
1947,71,2.7,purchase,2024-05-06
1947,105,4.1,purchase,2024-04-22
1948,8,3.6,view,2024-06-01
1948,103,4.0,view,2024-12-08
1948,53,3.2,purchase,2024-10-03
1948,27,2.8,view,2024-09-29
1948,4,4.2,view,2024-11-29
1948,100,4.2,wishlist,2024-04-17
1948,91,4.7,view,2024-01-29
1948,105,3.7,view,2024-03-14
1948,102,4.6,view,2024-06-03
1948,23,1.3,view,2024-07-28
1948,80,2.4,purchase,2024-02-25
1948,3,4.8,view,2024-06-03
1948,11,3.8,view,2024-05-20
1948,10,4.1,wishlist,2024-02-11
1948,104,4.8,purchase,2024-09-15
1948,40,3.4,purchase,2024-04-10
1949,89,4.4,view,2024-03-15
1949,88,4.8,wishlist,2024-10-31
1949,77,5.0,view,2024-05-25
1949,67,3.6,view,2024-07-13
1949,62,4.2,view,2024-08-10
1949,47,1.7,purchase,2024-08-06
1949,68,4.0,purchase,2024-09-05
1949,81,4.6,wishlist,2024-12-06
1949,78,3.9,view,2024-04-08
1949,72,4.1,purchase,2024-06-28
1949,65,4.9,purchase,2024-10-05
1949,26,1.1,view,2024-12-20
1949,66,4.8,purchase,2024-06-26
1949,34,2.3,view,2024-05-13
1949,74,4.0,wishlist,2024-03-20
1949,83,4.2,purchase,2024-02-23
1949,76,4.3,purchase,2024-10-24
1949,24,2.9,purchase,2024-11-19
1949,64,4.4,purchase,2024-05-03
1949,61,4.0,purchase,2024-09-07
1949,87,4.0,view,2024-11-28
1949,104,3.3,view,2024-10-26
1949,86,3.8,purchase,2024-12-25
1949,79,4.9,purchase,2024-01-30
1949,57,1.8,purchase,2024-07-24
1949,85,4.1,view,2024-06-01
1949,6,3.4,purchase,2024-04-27
1949,11,3.3,view,2024-03-21
1949,63,4.4,purchase,2024-09-11
1949,82,4.3,view,2024-06-07
1949,55,3.0,view,2024-09-26
1949,42,3.2,view,2024-10-13
1950,86,3.8,view,2024-11-08
